ID_CI,NTRA_CI,FHA_DE_INI,HRA_DE_INI,ID_TEXP,RMEN_DE_HCHOS
938,"FG-UI HUAM-014/2025",2025-05-04,12:00:00,1,"REFIERE EL DENUNCIANTE QUE  ES PROPIETARIO APROXIMADAMENTE DESDE HACE DIEZ MESES DE UNA MOTOCICLETA ITALIKA 2011, CS125, COLOR NEGRO, CHASIS: 3SCTCSDA1B1005116, MOTOR:LC152QMTB6012066, ENTRADA: HECHO EN MÉXICO,  L A EL DÍA DOMINGO DIECISÉIS DE FEBRERO DEL DOS MIL VEINTICINCO; POR LO QUE EL DÍA DIECISÉIS DE FEBRERO DEL DOS MIL VEINTICINCO AL ESTAR EN MI CASA DESCANSANDO EN LA SEGUNDA PLANTA DE MI DOMICILIO UBICADO EN GALEANA PTE NÚMERO 205, COL. CENTRO, HUAMANTLA, TLAXCALA, CUANDO ALREDEDOR DE LA UNA DE LA MAÑANA APROXIMADAMENTE EMPIEZA A  ESCUCHAR RUIDOS QUE PROVENÍAN DE LA CALLE, ES ENTONCES AL TENER UNA VENTANA QUE DA A LA CALLE, DECIDO ASOMARME Y EN ESE MOMENTO OBSERVO QUE SE TRATA DE MASCULINO A QUIEN CONOZCO COMO “LALO” OBSERVANDO QUE ESTE SUJETO QUIEN ES NOVIO DE MERILI, QUIEN ES HIJA DE MI INQUILINA, OBSERVANDO QUE INGRESA AL CUARTO DE MIS INQUILINAS  Y OBSERVO QUE ENCIENDE LA LUZ, POR LO QUE DECIDO BAJAR DE MI CUARTO DONDE YO DUERMO Y ME PERCATO QUE MI MOTOCICLETA DE LA MARCA  ITALIKA 2011, CS125, COLOR NEGRO, CHASIS: 3SCTCSDA1B1005116, MOTOR:LC152QMTB6012066, ENTRADA: HECHO EN MÉXICO,  Y ANO ESTABA EN UN PASILLO DE MÍ MISMO DOMICILIO, ADEMÁS DE QUE EL MUCHACHO “BETO” YA NO ESTABA DENTRO DEL DOMICILIO, POR LO QUE PUDE RECORDAR QUE DÍAS ANTES ME HABÍA  PERCATADO QUE DENTRO DEL BAÑO DE LA PARTE DE ABAJO YA NO SE ENCONTRABA UN GENERADOR DE DIEZ CABALLOS MARCA COLEMAN. Y AL QUERERLO VENDER ME DOY CUENTA QUE ESTE YA ESTABA DESARMADO, POR LO QUE SUPUSE QUE ESTA  PERSONA HABÍA SIDO “LALO”. AGREGANDO QUE EL MONTO ASCIENDE A LA CANTIDAD DE $28,000 PESOS. FOLIO 911: 2504031260"
939,FG-UIHOM-S/029/2025,2025-05-04,11:30:00,1,"SE RECIBE LLAMADA TELEFÓNICA POR PARTE DE LA LIC. LAURA CORTE, TRABAJADORA SOCIAL DEL HOSPITAL GENERAL DE NATIVITAS, QUIÉN INFORMA EL FALLECIMIENTO DE QUIEN EN VIDA RESPONDIERA AL NOMBRE DE CÉSAR HERRERA JUÁREZ, DE TREINTA Y CUATRO AÑOS DE EDAD, QUIEN SE ENCUENTRA EN EL ÁREA DE URGENCIAS DEL HOSPITAL GENERAL DE NATIVITAS, CON SITIO EN CALLE BENITO JUÁREZ SIN NÚMERO, MUNICIPIO DE NATIVITAS, TLAXCALA; A CONSECUENCIA DE LAS LESIONES PRODUCIDAS POR DISPARO DE ARMA DE FUEGO EN CALLE GRANADITAS NÚMERO DIEZ DEL BARRIO MÉXICO, MUNICIPIO DE NOPALUCAN. TLAXCALA."
940,FG-UITLAX-I/102/2025,2025-05-04,01:50:00,1,"REFIERE EL DENUNCIANTE QUE ES PROPIETARIO DEL DOMICILIO UBICADO EN PRIVADA SAN MIGUEL LT 24 3 SAN MIGUEL CONTLA, SANTA CRUZ TLAXCALA Y EL DÍA 03 DE MAYO DEL 2025 APROX. A LAS 18:30 HORAS, LLEGÓ A SU DOMICILIO Y NOTÓ QUE LA MOCHILA DE SU HIJO ESTABA TIRADA EN EL PISO, LO CUAL LE HIZO SOSPECHAR QUE ALGO HABÍA SUCEDIDO, YA QUE ANTES DE SALIR HABÍAN DEJADO TODO ACOMODADO Y ARREGLADO, AL REVISAR MINUCIOSAMENTE SU DOMICILIO NOTARON QUE FALTABAN DIVERSOS ARTÍCULOS Y HABÍAN SIDO VÍCTIMAS DE UN ROBO A CASA- HABITACIÓN, ENTRE ARTÍCULOS DIVERSOS EL MONTO DE LO ROBADO ES LA CANTIDAD DE VEINTIOCHO MIL NOVECIENTOS SETENTA PESOS  APROXIMADAMENTE."
941,FG-UITLAX-I/103/2025,2025-05-04,01:00:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA DE SÁBADO TRES DE MAYO DE DOS MIL VEINTICINCO, LLEGO A SU DOMICILIO EL UBICADO EN CIRCUITO SAN MIGUEL 1, SAN MIGUEL CONTLA, SANTA CRUZ TLAXCALA APROXIMADAMENTE A LAS VEINTIDÓS HORAS CON QUINCE MINUTOS, CUANDO SE ENCUENTRA A SU VECINO DE NOMBRE JULIO LÓPEZ TINOCO QUIEN LE COMENTA QUE HABÍAN ENTRADO A ROBAR A S DOMICILIO Y A LA VEZ LE PREGUNTA QUE SI TAMBIÉN HABÍAN ENTRADO EN SU CASA, POR LO QUE LE DICE QUE IBA LLEGANDO A CASA NO SABÍA EXACTAMENTE, POR LO QUE PROCEDO A INGRESAR A SU CASA Y ES CUANDO SE DA CUENTA QUE LA CHAPA DE LA ENTRADA PRINCIPAL ESTABA FORZADA YA QUE LA PUERTA AL EMPUJARLA SE ABRIÓ, POR LO QUE INGRESO Y SE DA CUENTA QUE FALTABAN VARIOS ARTÍCULOS, MISMOS QUE ESTABAN EN LA PLANTA BAJA SIENDO UN PANTALLA DE LA MARCA LG DE CINCUENTA PULGADAS CON UN VALOR APROXIMADO DE $12,000 (DOCE MIL PESOS 100/00 M.N.), UNA BARRA DE SONIDO DE LA MARCA SONY DE UN VALOR APROXIMADO $5,000 (CINCO MIL PESOS  100/00 M.N.), UNA LAPTOP DE LA MARCA HP DE UN VALOR APROXIMADO DE $14,000 (CATORCE MIL PESOS 100/00 M.N.), UNA MINI LAPTOP DE LA MARCA HP CON UN VALOR APROXIMADO DE $4,000 (CUATRO MIL PESOS M.N. 100/00), UN CELULAR DE LA MARCA HUAWEI CON UN VALOR APROXIMADO DE $5,000 (CINCO MIL PESOS 100/00 M.N.), UN TANQUE DE GAS DE UN VALOR APROXIMADO DE $2,000 (DOS MIL PESOS 100/00 M.N.),  UN MICROONDAS DE LA MARCA MABE  CON UN VALOR APROXIMADO DE $4,000 (CUATRO MIL PESOS 100/00 M.N.), DINERO EN EFECTIVO POR LA CANTIDAD DE $15,000 (QUINCE MIL PESOS 100/00 M.N.), EN EL SEGUNDO PISO DE SU CASA FALTABA UNA PANTALLA DE LA MARCA LG DE CUARENTA Y DOS PULGADAS CON UN VALOR APROXIMADO DE $8,000 (OCHO MIL PESOS  100/00 M.N.), CALZADO DE DIFERENTES MARCAS Y TALLAS QUE ASCIENDEN A UN VALOR DE $10,000 (DIEZ MIL PESOS 100/00 M.N.), DANDO UN TOTAL APROXIMADO DE LO ROBADO LA CANTIDAD DE $79,000 (SETENTA Y NUEVE MIL PESOS 100/00 M.N.)."
942,FG-UIFERV/387/2025,2025-05-04,21:00:00,1,"QUE SIENDO APROXIMADAMENTE LAS 22:00 HORAS DEL DÍA DE AYER TRES DE MAYO DEL AÑO DOS MIL VEINTICINCO ACUDÍA ACOMPAÑADO DE MI FAMILIA, AL EVENTO EN CONMEMORACIÓN DE LA SANTA CRUZ, QUE SE LLEVARÍA ACABO EN EL PUENTE DE PIEDRA DEL MUNICIPIO DE TOTOLAC, POR LO QUE AL LLEGAR DEJO ESTACIONADO MI VEHÍCULO DE LA MARCA NISSAN TSURU, MODELO 2003, COLOR ROJO BURDEOS CON NUMERO DE SERIE 3N1EB31S43K492999, NUMERO DE MOTOR GA16-813504S CON PLACAS DE CIRCULACIÓN XWW-388-A PARTICULARES DEL ESTADO DE TLAXCALA, EN AVENIDA JUÁREZ, LOS REYES QUIAHUIXTLÁN, TLAX. 90160, CON LOCALIZACIÓN GEORREFERENCIAR 19.336588, -98.250443, DESCENDEMOS DEL VEHÍCULO Y NOS DIRIGIMOS A DONDE SE ESTABA LLEVANDO DICHO EVENTO, TRASCURRIENDO APROXIMADAMENTE, OSE APROXIMADAMENTE A LAS 02:00 HORAS DEL DÍA DE HOY CUATRO DE MAYO DEL DOS MIL VEINTICINCO, DECIDIMOS RETÍRANOS Y NOS DIRIGIMOS A DONDE HABÍA DEJADO ESTACIONADO EL VEHÍCULO, UNA VEZ ENCONTRÁNDOME EN EL LUGAR ANTES REFERIDO ME PERCATO QUE YA NO SE ENCONTRABA MI VEHÍCULO, ASÍ QUE EMPIEZO A PREGUNTAR CON LOS VECINOS, SIN TENER RESPUESTA, ASÍ QUE DECIDO LLAMAR AL 911 DONDE ME ATENDIÓ UN OPERADOR Y A QUIEN TAMBIÉN LE MENCIONE LO QUE HABÍA SUCEDIDO, POSTERIORMENTE ME SOLICITA MIS DATOS GENERALES Y ME PROPORCIONA EL SIGUIENTE FOLIO 2505040654, POR ULTIMO QUIERO MENCIONAR QUE EL VALOR DE LA UNIDAD VEHICULAR ASCIENDE A $34,000.00 M.N. (TREINTA Y CUATRO MIL PESOS) APROXIMADAMENTE. POR LO ANTERIORMENTE MANIFESTADO"
943,FG-UIAPIZ-D-2/101/2025,2025-05-05,21:30:00,1,"QUE SIENDO LAS DIECISIETE HORAS CON CUARENTA Y CINCO MINUTOS DEL DÍA DE HOY CINCO DE MAYO DEL DOS MIL VEINTICINCO, AL ENCONTRARSE EN EJERCICIO DE SUS FUNCIONES DE SEGURIDAD Y VIGILANCIA CORRESPONDIENTES AL AGRUPAMIENTO “BRAVO” A BORDO DE LAS BICICLETAS LOS SUSCRITOS POLICÍAS JULIO CESAR MARTÍNEZ GALAVIS Y MARLENE TÉLLEZ LÓPEZ AL ENCONTRARSE DE RECORRIDO SOBRE LA CALLE AQUILES SERDÁN CON DIRECCIÓN AL ORIENTE ENTRE LA AVENIDA CUAUHTÉMOC Y PRIVADA ÁNGEL SOLANA  DE LA COLONIA CENTRO DEL MUNICIPIO DE APIZACO, ES EN ESE MOMENTO QUE SE SE APROXIMA UNA PERSONA DEL SEXO FEMENINO LA CUAL REFIERE SER LOCATARIA DEL MERCADO GUADALUPE, MISMA QUE LES INFORMA QUE EN LA PRIVADA ÁNGEL SOLANA ENTRE EL BOULEVARD FRANCISCO I MADERO Y CALLE AQUILES SERDÁN DE LA COLONIA CENTRO DEL MUNICIPIO DE APIZACO, COMO REFERENCIA  FRENTE A LA PESCADERÍA “YOLIS” SE ENCUENTRA UN MASCULINO DE COMPLEXIÓN DELGADA, TEZ MORENA, CABELLO CORTO, DE APROXIMADAMENTE UN METRO CON CINCUENTA Y CINCO CENTÍMETROS EL CUAL VISTE, UN MANDIL DE COLOR NEGRO CON EL DIBUJO DE UN POLLO AL FRENTE, PLAYERA COLOR AZUL CON GRIS  Y NEGRO, PANS COLOR NEGRO, EL CUAL SE ENCUENTRA VENDIENDO DROGA A LOS MUCHACHOS DEL MERCADO, POR LO QUE DE MANERA INMEDIATA APROXIMARSE AL LUGAR, ARRIBANDO A LAS DIECISIETE HORAS CON CUARENTA Y SEIS MINUTOS, OBSERVANDO QUE EFECTIVAMENTE SOBRE LA  PRIVADA ÁNGEL SOLANA  ENTRE EL BOULEVARD FRANCISCO I MADERO Y CALLE AQUILES SERDÁN LA COLONIA CENTRO DEL MUNICIPIO DE APIZACO, COMO REFERENCIA FRENTE A LA PESCADERÍA “YOLIS” CON COORDENADAS GEORREFERÉNCIALES 19.4136620,-98.1411075, SE ENCUENTRA UN MASCULINO DE COMPLEXIÓN DELGADA, TEZ MORENA, CABELLO CORTO, DE APROXIMADAMENTE UN METRO CON CINCUENTA Y CINCO CENTÍMETROS EL CUAL VISTE, UN MANDIL DE COLOR NEGRO CON EL DIBUJO DE UN POLLO AL FRENTE, PLAYERA COLOR AZUL CON GRIS  Y NEGRO, PANS COLOR NEGRO, EL CUAL CUENTA CON LAS MISMAS CARACTERÍSTICAS PROPORCIONADAS POR LA REPORTANTE, PROCEDIENDO LOS SUSCRITOS POLICÍA JULIO CESAR MARTÍNEZ GALAVIS Y MARLENE TÉLLEZ LÓPEZ A DESCENDER DE LAS BICICLETAS, APROXIMÁNDOSE EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS AL MASCULINO DE COMPLEXIÓN DELGADA, TEZ MORENA, CABELLO CORTO, DE APROXIMADAMENTE UN METRO CON CINCUENTA Y CINCO CENTÍMETROS EL CUAL VISTE, UN MANDIL DE COLOR NEGRO CON EL DIBUJO DE UN POLLO AL FRENTE, PLAYERA COLOR AZUL CON GRIS Y NEGRO, PANS COLOR NEGRO, SE IDENTIFICA COMO POLICÍA MUNICIPAL ADSCRITO A LA DIRECCIÓN DE SEGURIDAD PUBLICA, VIALIDAD Y TRANSPORTE, APIZACO, INFORMÁNDOLE QUE SE ENCONTRABAN ATENDIENDO UNA DENUNCIA CIUDADANA, Y  LE SOLICITA DE MANERA VERBAL EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS AL MASCULINO SE IDENTIFICARA, REFIRIENDO LLAMARSE JULIO ALFREDO MEJÍA CARRILLO SOLICITÁNDOLE EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS LE PERMITIERA REALIZAR UNA INSPECCIÓN A SU PERSONA PARA CORROBORAR QUE NO TRAJERA ALGÚN OBJETO QUE PUDIERA CAUSARLE DAÑO A SU PERSONA O A LA DE LOS SUSCRITOS, ACCEDIENDO DE MANERA VOLUNTARIA, POR LO QUE SIENDO LAS DIECISIETE HORAS CON CUARENTA Y OCHO MINUTOS EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS PROCEDE A SOLICITARLE QUE LE MOSTRARA LO QUE LLEVA EN EL INTERIOR DE LAS BOLSAS FRONTALES DEL MANDIL DE COLOR NEGRO CON LA FIGURA DE UN POLLO AL FRENTE CON LA LEYENDA “ESTE POLLO NO SE LO COME CUALQUIERA”, SACANDO CON SU MANO DERECHA EL C. JULIO ALFREDO MEJÍA CARRILLO DE LA BOLSA DERECHA DEL MANDIL DE COLOR NEGRO CON LA FIGURA DE UN POLLO AL FRENTE, 8 BOLSAS DE PLÁSTICO TRANSPARENTE LAS CUALES EN SU INTERIOR LLEVAN VEGETAL VERDE Y SECO CON CARACTERÍSTICAS PROPIAS DE LA MARIHUANA, PREGUNTÁNDOLE EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS AL C. JULIO ALFREDO MEJÍA CARRILLO , SI LO QUE LLEVA EN LAS BOLSAS EN EL INTERIOR ES MARIHUANA RESPONDIENDO EL C. JULIO ALFREDO MEJÍA CARRILLO “ POLI PARA QUE NOS HACEMOS PENDEJOS SI YA LO SABE, YA ME CAYO LA DAGA QUE LE VAMOS HACER”, MOTIVO POR EL CUÁL AL ENCONTRARSE ANTE UN HECHO CONSTITUTIVO DE DELITO FLAGRANTE SIENDO LAS DIECISIETE HORAS CON CINCUENTA MINUTOS EL SUSCRITO POLICÍA JULIO CESAR MARTÍNEZ GALAVIS PROCEDE A LA LEGAL DETENCIÓN DEL C. JULIO ALFREDO MEJÍA CARRILLO DE 52 AÑOS DE EDAD, ASÍ MISMO SE ELABORA REGISTRO NACIONAL DE DETENCIONES DEL C. JULIO ALFREDO MEJÍA CARRILLO, CON NÚMERO DE FOLIO TL/FF/003/05052025/0009."
944,FG-UITLAXD-2/113/2025,2025-05-05,23:00:00,1,"UN ACCIDENTE CON VARISO INVOLUCRADOS UNA CAMIONETA SE IMPACTA CONTRA UN CHEVY"
945,FG-UIFERV/388/2025,2025-05-05,12:00:00,1,"REFIERE  EL DENUNCIANTE QUE EL DÍA CUATRO DE  MAYO DEL AÑO DOS MIL VEINTICINCO, AL SER APROXIMADAMENTE  LAS  VEINTIÚN HORAS CON TREINTA  DEJO ESTACIONADA  MI  UNIDAD  VEHICULAR MARCA FORD MOTOR COMPAÑY S.A., MODELO 1991, LINEA CAMIONETA RANGER, CON NUMERO DE SERIE 1FTCR10X3MPA01890, MOTOR HECHO EN EU, CON PLACAS DE CIRCULACIÓN WY-6679-D PARTICULARES DEL ESTADO DE  TLAXCALA, COLOR NEGRA, SOBRE  LA  CALLE REFORMA  DE  LA COMUNIDAD  DE  SANTA CRUZ TETELA, CHIAUTEMPAN, TLAXCALA,  Y AL SER APROXIMADAMENTE  LAS  CERO  HORAS  CON  TREINTA  MINUTOS DEL DÍA  CINCO DE  MAYO DEL  PRESENTE AÑO, AL DIRIGIRSE AL  LUGAR DONDE  HABÍA DEJADO ESTACIONADA  SU UNIDAD  VEHICULAR  ANTES  DESCRITA,  SE PERCATO QUE  ESTA YA  NO SE  ENCONTRABA."
946,FG-UIAPIZ-D-1/100/2025,2025-05-05,08:20:00,1,"REFIEREN LOS ELEMENTOS APREHENSORES QUE EL DÍA DE HOY LUNES CINCO DE MAYO DEL AÑO DOS MIL VEINTICINCO QUE AL ESTAR EN EJERCICIO DE SUS FUNCIONES LES FUE INFORMADO VIA RADIO TRANSMISIÓN  QUE EN LA CALLE GALEANA ESQUINA CON CALLE BRAVO, COLONIA CENTRO, PERTENECIENTE AL MUNICIPIO DE HUAMANTLA TLAXCALA, SE HABÍA SUSCITADO UN HECHO DE TRÁNSITO, AL ARRIBAR AL LUGAR  OBSERVAMOS QUE SE ENCONTRABAN DOS VEHÍCULOS CON VISIBLES HUELLAS DE ACCIDENTE, DETIENE LA MARCHA, PERCATÁNDOSE QUE EN EL ASIENTO DEL CONDUCTOR DEL VEHÍCULO MARCA NISSAN VERSA COLOR GRIS, CON PLACAS DE CIRCULACIÓN UAW5305 PARTICULARES DEL ESTADO PUEBLA, SE ENCONTRABA UNA PERSONA DEL GÉNERO MASCULINO QUIEN DIJO LLAMARSE OMAR GARCÍA OROPEZA Y QUIEN REFIERIO QUE EL VEHÍCULO  MARCA CHEVROLET, TIPO BEAT, COLOR GRIS, LO IMPACTO POR LA PARTE FRONTAL DE LADO DEL CONDUCTOR, , SEÑALANDO CON SU DEDO ÍNDICE DE SU MANO DERECHA AL MASCULINO QUE SE ENCUENTRA A BORDO DEL ASIENTO DEL CONDUCTOR DEL VEHÍCULO CHEVROLET BEAT, COLOR GRIS, CON PLACAS DE CIRCULACIÓN XUM538D PARTICULARES DEL ESTADO DE TLAXCALA, Y EL CONDUCTOR QUIEN  REFIERE TENER UN FUERTE DOLOR EN LA CABEZA, SOLICITAN EL APOYO DE AMBULANCIA, Y AL ACERCARNOS AL CONDUCTOR DEL VEHÍCULO BEAT REFIERE LLAMARSE WILLIAMS SÁNCHEZ GARCÍA QUIEN REFIERE Y NOS SEÑALA CON SU DEDOD ÍNDICE DE SU MANO DERECHA AL CONDUCTOR DEL VEHICULO MARCA NISSAN VERSA COLOR GRIS, CON PLACAS DE CIRCULACIÓN UAW5305 PARTICULARES DEL ESTADO PUEBLA QUE SE LE HABÍAN IMPACTADO POR LO QUE ANTE TAL SEÑALAMIENTO SE LES DIO A CONOCER QUE SERIAN PUESTOS A DISPOSICIÓN DE LA AUTORIDAD COMPETENTE. HACIENDO MENCIÓN QUE EL C. OMAR GARCÍA OROPEZA FUE TRASLADADO AL HOSPITAL UNIADAD MEDICA QUIRÚRGICA UMQ UBICADA EN HUAMANTLA, TLAXCALA."
947,FG-UIAPIZ-D-3/099/2025,2025-05-05,03:30:00,1,"REFIEREN LOS ELEMENTOS POLICIACOS QUE SE ENCONTRABAN DE RECORRIDO SOBRE CARRETERA LIBRAMIENTO TERRENATE-SAN JOSE VILLARREAL A LA ALTURA DE LA UNIDAD DEPORTIVA DE ZONA CENTRO DEL MUNICIPIO DE TERRENATE TLAXCALA CUANDO SON INTERCEPTADOS POR UN MASCULINO QUIEN PIDE AYUDA YA QUE ACABA DE SUCEDER UN ACCIDENTE EN LA CURVA LIBRAMIENTO TERRENATE-SAN JOSE VILLARREAL  DENOMINADA “LA CANDELARIA” EN TERRENOS DE LABOR  , POR LO QUE SOLICITABAN EL APOYO, ARRIBANDO DE MANERA INMEDIATA , VISUALIZANDO UNA CAMIONETA AZUL, CON VISIBLES HUELLAS DE ACCIDENTE Y UNA AGLOREMARACION DE VARIAS PERSONAS ENTRE HOBRES Y MUJERES, QUIENES SEÑALAN AL CONDUCTOR COMO LA PERSONA QUE SE QUEDO SIN FRENOS Y OCASIONO EL HECHO DE TRANSITO POR LO QUE SE PROCEDE A SU DETENCION MATERIAL"
948,FG-UIFERV/390/2025,2025-05-05,13:10:00,1,"DE JA SU VEHIUCLO ESTACIONADO Y AL REGRESAR ESTE YA NO ESTA DONDE LO DEJO"
949,FG-UIFERV/389/2025,2025-05-05,18:00:00,1,"REFIERE  EL DENUNCIANTE  QUE EL DÍA  VIERNES DOS DE  MAYO DEL AÑO DOS  MIL  VEINTICINCO, AL SER  APROXIMADAMENTE  LAS  DIECIOCHO HORAS DEJO ESTACIONADA  SU UNIDAD  VEHICULAR MARCA  ITALIKA, MODELO 250Z, COLOR  NEGRA, AÑO  2022,  CON  NUMERO DE CHASIS  3SCK5FLD4N1010842, MOTOR  LC166FMMVQ116899, CON PLACAS DE  CIRCULACIÓN 65X7J4 PARTICULARES DEL ESTADO DE  TLAXCALA, SOBRE  LA  CALLE  RIVEREÑA, COLONIA  CENTRO,  TLAXCALA, TLAXCALA,  COMO REFERENCIA  FRENTE  AL  BAR “MONACO”;  Y AL SER  APROXIMADAMENTE  LAS  VEINTIÚN HORAS CON  CUARENTA  MINUTOS AL SALIR DEL  BAR Y AL DIRIGIRSE  AL  LUGAR DONDE HABÍA  DEJADO ESTACIONADA SU MOTOCICLETA  ANTES  DESCRITA , SE PERCATO  QUE ESTA  YA  NO  SE ENCONTRABA."
950,FG-UIAPIZ-D-3/102/2025,2025-05-06,19:00:00,1,"AL ENCONTRARNOS DE RECORRIDO  SOBRE LA AVENIDA MORELOS  DE NORTE A SUR ENTRE LA  CALLE FERROCARRIL MEXICANO DE LA COLONIA SANTA ROSA DEL MUNICIPIO DE APIZACO,   ES EN ESE MOMENTO QUE SE NOS APROXIMA UNA PERSONA DEL SEXO FEMENINO MUY ALTERADA  LA CUAL POR SU SEGURIDAD, NO PROPORCIONA  GENERALES,  POR TEMOR A REPRESALIAS, MISMA QUE NOS INFORMA  QUE APROXIMADAMENTE A LAS CATORCE   HORAS CON TREINTA  MINUTOS DEL DÍA DE HOY SEIS DE MAYO DEL DOS MIL VEINTICINCO , LLEGO A SU NEGOCIO DENOMINADA  ANTOJITOS MEXICANOS  “ LA GÜERA” EL CUAL SE  UBICA SOBRE LA AVENIDA MORELOS EN EL MERCADO SANTA ROSA LOCAL  41, UNA FEMENINA DE COMPLEXIÓN DELGADA, DE TEZ BLANCA, DE CABELLO LARGO RUBIO, LA CUAL VISTE CHAMARRA DE PLÁSTICO DE COLOR ROSA  CON NEGRO, MISMA QUE LE REFIERE DE MANERA VERBAL “ VENGO POR EL PAGO DE PISO PARA QUE PUEDAS TRABAJAR  Y SI NO QUIERES PAGAR , VENDRÁ  GENTE DEL CARTEL JALISCO NUEVA GENERACIÓN Y  TE VAN A LEVANTAR A TI  Y A TU  FAMILIA , RESPONDIÉNDOLE  LA DENUNCIANTE, DE DONDE TE  VOY A DAR DINERO SI EN MI NEGOCIO APENAS Y SALE PARA COMER, , REFIRIENDO NUEVAMENTE  LA  FEMENINA DE COMPLEXIÓN DELGADA, DE TEZ BLANCA, DE CABELLO LARGO RUBIO, LA CUAL VISTE CHAMARRA DE PLÁSTICO DE COLOR ROSA  CON NEGRO, “ES TU PEDO AYER YA RECIBISTE LA PRIMERA LLAMADA Y YA TENEMOS UBICADA TU CASA Y LOS NOMBRES DE TUS  FAMILIARES, ASÍ  QUE EL PAGO SERÁ DE  TREINTA MIL PESOS MENSUALES  PARA QUE TE DEJEMOS  TRABAJAR”"
951,FG-UIAPIZ-D-1/103/2025,2025-05-06,22:10:00,1,"EL IMPUTADO ATROPELLO A LAS VICTIMAS "
952,"FG.UI.CALP- I/39/2025",2025-05-06,15:15:00,1,"REFIERE EL DENUNCIANTE QUE EL DÍA SEIS DE MAYO DEL DOS MIL VEINTICINCO, APROXIMADAMENTE A LAS SEIS HORAS CON CUARENTA MINUTOS, CIRCULABA EN LA CARRETERA LOS REYES ZACATEPEC A LA ALTURA DE LA COMUNIDAD DE LA VENTA MUNICIPIO DE CALPULALPAN, TLAXCALA, CUANDO UN VEHÍCULO COLOR ROJO MARCA VOLKSWAGEN JETTA, ME DA EL ALCANCE CORTA CIRCULACIÓN DE LADO DEL CARRIL DE ALTA VELOCIDAD  SACÁNDOME DEL CAMINO EN MI CAMIONETA MARCA CHEVROLET, MODELO COLORADO, COLOR BLANCO CUATRO PUERTAS CON REMOLQUE TIPO JAULA, DESCIENDEN TRES SUJETOS MASCULINOS APUNTA CON UNA ARMA FUEGO, EN LA VENTANILLA DE MI VEHÍCULO DE LADO DEL CONDUCTOR, Y ME DICE BÁJATE CABRÓN   Y EMPIEZA A GOLPEAR MI CAMIONETA LE DOY MARCHA A LA CAMIONETA PERO NO LOGRÓ  AVANZAR MI CARRO, CUANDO EL CARRO DE LOS SUJETOS DIO MARCHA HACIA ATRAS MIENTRAS LOS OTROS DOS ESTÁN ABRIENDO MI VEHÍCULO LOGRAN ABRIRLO Y ME BAJAN Y EN ESOS MOMENTOS ME DICEN “DANOS TUS PERTENECÍAS HIJO LA CHINGADA SI NO TE MATAMOS AHORITA” APUNTÁNDOME CON UNA ARMA DE FUEGO, MIENTRAS OTRO ME REVISABA FÍSICAMENTE DESPOJÁNDOME  DE LA CANTIDAD DE CINCUENTA MIL PESOS EN EFECTIVO, SIENDO ESTE EL TOTAL DE LO ROBADO."
953,FG-UITLAXD-3/114/2025,2025-05-06,23:00:00,1,"SE DESAHOGA ACTO DE INVESTIGACION Y "
954,FG-UITLAX-I/105/2025,2025-05-06,15:44:00,1,"QUE INGRESARON A LA ESCUELA Y SE ROBARON VARIOS OBJETOS"
